id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
597718549372261529,Waterfront - Luxury Villa w/ Heated Saltwater Pool,128714318,Bailea,,Wilton Manors,26.15667,-80.12624,Entire home/apt,741,1,29,2022-11-27,4.07,1,256,29,
602097630214028037,2BR/2BA Just 0.8 miles to Beach,4246703,Matthew,,Fort Lauderdale,26.16592,-80.11176,Entire home/apt,225,2,19,2022-12-22,2.61,70,166,19,
599521577523923429,Beautiful Beach Villa just steps from the beach,687774,Rebekah,,Fort Lauderdale,26.16404,-80.09985,Entire home/apt,1400,4,5,2022-11-06,0.91,2,185,5,
602102954000080859,Efficiency con entrada independiente,448288742,Nathaly,,West Park,25.97592,-80.18261,Entire home/apt,54,1,65,2022-12-26,7.56,1,99,65,
597719059417010237,Nice & Vanilla Suite.,452696885,Catalina,,Fort Lauderdale,26.10201,-80.13067,Entire home/apt,116,3,4,2022-12-10,0.58,1,349,4,
599739626375721541,**The Madison7- 1 bedroom Apt. Steps To the Beach,443421491,Ephram,,Hollywood,26.00852,-80.116,Entire home/apt,183,2,14,2022-11-30,1.94,20,87,14,
599789135755434892,Sunburst in the Manor,275803921,Sean,,Wilton Manors,26.158926,-80.121422,Entire home/apt,159,3,12,2022-11-26,1.55,1,73,12,
597735151157953278,Cozy Home in Pembroke Pines,452705031,Edward,,Pembroke Pines,26.00005,-80.22651,Entire home/apt,200,2,4,2022-11-29,2.03,1,358,4,
597740405792913184,5 min to the BEACH 3BR VILLA in tropical paradise,426472412,Elena,,Fort Lauderdale,26.140047,-80.126129,Entire home/apt,366,3,8,2022-12-25,0.91,4,164,8,
602170703800375738,Glory Brown Cottage,453658347,Yvrose,,Plantation,26.10441,-80.2359,Private room,75,1,9,2022-12-25,1.08,2,171,9,
602171221995323691,Tranquil Home near Wilton Manors,44178183,Adrian,,Fort Lauderdale,26.15164,-80.15224,Private room,118,2,1,2022-09-05,0.26,2,42,1,
599797869076881059,Beachfront 1BR Breathtaking High Ocean Views,5192522,Jess,,Hollywood,25.98796,-80.11985,Entire home/apt,429,3,1,2022-05-23,0.14,39,363,1,
605533801379123087,Shores apartment,239273605,Elsie,,Oakland Park,26.164715,-80.18045,Entire home/apt,100,30,1,2022-05-24,0.14,1,124,1,
599826273459570501,Beautiful 1 BR on the Beach with a pool !,5192522,Jess,,Hollywood,25.98856,-80.11744,Entire home/apt,307,3,1,2022-05-18,0.13,39,359,1,
605538168166262611,Cozy bedroom with shared bathroom,438233441,Ermilia,,Hollywood,26.040651,-80.221069,Private room,65,1,18,2022-11-27,2.16,2,173,18,
602184139317845440,"BeachDaze- Luxury 4 bedroom w/ 2 Kings, near beach",120797508,Kerri,,Deerfield Beach,26.30284,-80.0984,Entire home/apt,377,2,12,2022-12-24,1.46,1,347,12,
599826409584800575,Spectacular 2 BR/ 2 baths condo in Hollywood,5192522,Jess,,Hollywood,25.98671,-80.12112,Entire home/apt,514,3,1,2022-07-21,0.19,39,359,1,
599851733910305193,2BR unit in Hollywood w Breathtaking View,5192522,Jess,,Hollywood,25.98641,-80.12165,Entire home/apt,514,3,0,,,39,363,0,
602341677200291525,Adoni Holm Guest Suite,453658347,Yvrose,,Plantation,26.10663,-80.23596,Private room,71,1,12,2022-11-28,1.48,2,154,12,
605560453285263183,Beautiful Luxury Studio Beach Resort,302537551,Hadar,,Hollywood,26.01559,-80.11748,Entire home/apt,128,2,17,2022-11-25,2.36,1,289,17,
599860612510006074,Pompano Beach Resort,452537280,Jordanna,,Pompano Beach,26.2258,-80.15937,Entire home/apt,286,2,1,2022-04-19,0.12,1,174,1,
605587850866753150,"Ocean Mist | 3 Bdr. Home, Pool, Laud. by the Sea",66224640,Newman Hospitality,,Lauderdale By The Sea,26.20803,-80.09781,Entire home/apt,410,1,12,2022-11-17,1.49,51,321,12,
602377767468448897,923 Hollywood Muse,453114727,Julia,,Hollywood,26.01918,-80.13502,Entire home/apt,352,3,1,2022-06-17,0.15,3,79,1,
599875211786095638,All Brand New Salt Water Heated Pool mins to beach,322688809,Mauricio & Betsy,,Pompano Beach,26.21531,-80.12791,Entire home/apt,810,7,3,2022-05-23,0.39,3,62,3,
605680352224845964,We Pay Resort Fees! Direct Ocean View Dream Suite!,408620518,Shawntrel,,Fort Lauderdale,26.13106,-80.10355,Private room,362,1,7,2022-10-31,0.87,4,330,7,
599893361437632415,Light&Airy Poolside One Block to the beach,227205675,Paula,,Hillsboro Beach,26.30502,-80.07734,Entire home/apt,215,1,19,2022-12-12,2.16,8,335,19,
605743577808768681,Luxury large Pool House in Hollywood Beach,427447549,Johan,,Hollywood,26.00939,-80.17195,Entire home/apt,1246,3,8,2022-10-10,0.94,3,225,8,
602399713672054248,Apartment w/Balcony & Pool+ Gym+ Near Beach,20234196,Stay Sol,,Hallandale Beach,25.98708,-80.12369,Entire home/apt,116,5,7,2022-11-04,0.92,215,336,7,
602416455380510134,Stunning Luxe 8k+ SF Mansion Cinema/Pool/Game Room,435884350,Chet,,Plantation,26.14171,-80.29951,Entire home/apt,1364,3,12,2022-12-06,2.29,18,357,12,
602429274275772080,Stunning Private _Oak One Bedroom at FLL Beach,58108104,Key1,,Fort Lauderdale,26.13102,-80.10407,Entire home/apt,336,2,13,2022-12-05,1.87,10,286,13,
599908828067435123,"Comfy 1-BR Studio - AC, Washing Machine, Netflix",453105700,Daniel,,Pembroke Pines,26.01918,-80.24586,Entire home/apt,82,1,1,2022-12-12,1,1,326,1,
602762542004307923,Deluxe Designer Two Bedroom at Fort Lauderdale,348691826,Jason And David,,Fort Lauderdale,26.11813,-80.137,Entire home/apt,256,1,1,2022-12-06,1,19,332,1,
605763329022385223,1 Bedroom in a shared unit.,454445555,Oluwaseyi,,Pompano Beach,26.22939,-80.11295,Private room,50,1,0,,,1,361,0,
605789365280706224,"Brand New 4 BR, Heated-Pool Lauderdale By The Sea",26043,Sandra,,Fort Lauderdale,26.188570022583008,-80.1098403930664,Entire home/apt,699,5,0,,,4,335,0,
599914820180833323,Spacious & cute unit in tranquil yet central area!,42326041,Rosy,,Dania Beach,26.0394,-80.14938,Entire home/apt,80,1,31,2022-12-22,3.54,5,356,31,
605799867590413230,Entire Unit~1 Bed & Patio~2.5 miles to Beach 🌴,444360907,Kylan,,Oakland Park,26.183638,-80.130363,Entire home/apt,105,2,10,2022-10-16,1.22,3,86,10,
599915158925527985,Oceanfront Family Friendly BoutiqueCondo 3B/3.5B,223062658,Ionica,,Hallandale Beach,25.98006,-80.12003,Entire home/apt,971,60,0,,,2,242,0,
602799713148785174,"Lovely Efficiency Studio - Pool, 2 blocks to beach",453052213,Eric,,Lauderdale By The Sea,26.19527,-80.09797,Entire home/apt,158,1,8,2022-11-09,1.11,5,145,8,
602815232783457855,Great Studio APT - Pool/Kitchen/Walk to the beach,453052213,Eric,,Lauderdale By The Sea,26.19399,-80.09631,Entire home/apt,172,1,11,2022-11-06,1.46,5,151,11,
599936042925646236,Df2)😎Shared room (hostel)✈️Airport🌴beach nearby.,176984504,Ira,,Dania Beach,26.05263,-80.14889,Shared room,46,1,5,2022-10-17,0.57,24,361,5,
602825520381558047,E.T. Space - House With Above Ground Pool,152868116,Joseph,,Davie,26.04704,-80.21831,Entire home/apt,414,3,3,2022-05-22,0.37,2,172,3,
602827932335048119,Special 1 BR W/ Pool ★ Walk to the Beach,453052213,Eric,,Lauderdale By The Sea,26.19348,-80.09796,Entire home/apt,228,1,2,2022-06-28,0.26,5,123,2,
600008917193377706,2-bedroom vacation home 3 miles from the beach,49724377,Claude,,Oakland Park,26.18559,-80.14142,Entire home/apt,225,4,4,2022-10-10,0.53,2,273,4,
605838362646153527,"Cheerful 2 bedroom Home, close to the beach",433805089,Liliya,,Oakland Park,26.16868,-80.1714,Entire home/apt,265,2,0,,,1,344,0,
600017796866296763,3 Bedrooms (2 with King Beds and other Q with separate Studio entrance),147140337,Levi,,Fort Lauderdale,26.15025,-80.12889,Entire home/apt,330,1,0,,,14,354,0,
605855185875035330,Amazing Fun Filled Villa W/ Heated Pool & Jacuzzi,385170833,Jo,,Hallandale Beach,25.977205,-80.157852,Entire home/apt,701,1,25,2022-10-02,2.94,1,173,25,
602834457082710374,Coastal Cottage Steps to the Beach w Heated Pool,186359315,Taylor,,Pompano Beach,26.24965,-80.08763,Entire home/apt,85,3,15,2022-11-18,2.11,1,146,15,
602836301863063393,"Bohemian Dreams - Close to Wilton Dr, Las Olas & Beach",438958151,Wilton,,Wilton Manors,26.1592,-80.12033,Entire home/apt,100,2,11,2022-11-17,2.04,4,168,11,
600021913076183530,NEW* Beach Sunrise Family Cove. Spacious and Comfy,316899463,Damion & Donna,,Deerfield Beach,26.31408,-80.08444,Entire home/apt,350,2,4,2022-12-04,0.53,11,310,4,
602848444996974407,Huge 3 BR / 3 Bath w/ Pool- Walk to the Beach!,453052213,Eric,,Lauderdale By The Sea,26.19389,-80.09702,Entire home/apt,500,1,2,2022-06-28,0.29,5,0,2,
605913824754185868,PRIVATE APARTMENT STUDIO Two Twin Beds Downtown 8,377948213,Gedeon,,Hollywood,26.01365,-80.14223,Entire home/apt,900,1,3,2022-07-20,0.36,28,363,3,
600094747060776598,New Modern Paradise Stunning Features & Amenities,1688983,Nicholette,,Hollywood,26.00337,-80.18352,Entire home/apt,590,3,23,2022-12-11,2.60,38,332,23,
605967060623783594,"Waterfront pool home. Boat dock, gameroom, kayaks!",1688983,Nicholette,,Fort Lauderdale,26.20124,-80.10736,Entire home/apt,304,3,4,2022-11-03,0.47,38,334,4,
602872038398934574,"Tropical Oasis  ""Laudy House"" Unit A",93199919,Jay,,Fort Lauderdale,26.08733,-80.15474,Entire home/apt,190,1,13,2022-12-12,1.52,3,346,13,
602878296732671299,WFH: Real Desk & Office Chair,4246703,Matthew,,Fort Lauderdale,26.15006,-80.11954,Entire home/apt,113,1,20,2022-10-31,2.33,70,161,20,
600151950126309807,Cozy private suite with private bath and entrance,453250317,Cecilia,,Pembroke Pines,26.02607,-80.3061,Private room,90,2,12,2022-11-28,1.37,1,27,12,
602885808045383005,Waterfront Haven! 4BR/2.5BA + Solar Heated Pool,115666160,Jessie Nicole,,Fort Lauderdale,26.10536,-80.15818,Entire home/apt,479,1,26,2022-11-20,3.06,8,333,26,
605969186109432076,Fresh & new.  Luxury neighborhood close to beaches,1688983,Nicholette,,Fort Lauderdale,26.20097,-80.10805,Entire home/apt,146,3,15,2022-12-19,1.77,38,334,15,
600308560857505600,Pool Heated Stunning Villa 5bd/3ba CanalFront,301706138,Jean Paul,,Fort Lauderdale,26.20037,-80.12825,Entire home/apt,943,2,18,2022-11-14,2.38,3,182,18,
606058799134189810,"Waterfront Pool Home Boat Dock, 2 Kitchens, Kayaks",1688983,Nicholette,,Fort Lauderdale,26.20011,-80.10942,Entire home/apt,571,3,6,2022-11-08,0.85,38,326,6,
606313263155253467,Lovely 1 bedroom unit w/ Pool,432365961,Eugenia,,Hollywood,25.98993,-80.11742,Entire home/apt,295,1,0,,,9,129,0,
602954572803112686,"APARTMENT HYDE RESORT, Hallandale Beach, Miami",151697902,Ivan,,Hallandale Beach,25.98578,-80.11782,Entire home/apt,186,2,20,2022-12-28,2.34,2,267,20,
600537755103491841,Tropical Cabana House Private Pool  King Bed,14288619,Christina,,Oakland Park,26.180391,-80.148895,Entire home/apt,323,4,35,2022-12-18,4.01,4,240,35,
606441988684944590,"LUXURY CONDO STUDIO, COSTA HOLLYWOOD BEACH RESORT",454562117,Henry,,Hollywood,26.016556,-80.116753,Entire home/apt,186,1,39,2022-12-23,4.88,1,115,39,
600542331217683187,Sun-Filled Renovated 3 BR Beach House with Pool,453316859,Dominika,,Fort Lauderdale,26.19419,-80.12418,Entire home/apt,400,3,3,2022-10-11,0.42,1,176,3,
606445704268537559,Modern Luxury Townhome Near Ft Laud. Beach,454570144,Cj,,Fort Lauderdale,26.14006,-80.14139,Entire home/apt,670,2,5,2022-11-21,1.29,1,353,5,
602984967936982602,Modern Loft free parking & self check-in,445519756,Breiana,,North Lauderdale,26.2038,-80.2221,Entire home/apt,165,1,0,,,1,271,0,
600544949682558257,+Spacious 1bd Apt+ 1 block off the beach with pool,471654751,Lowkl One,,Pompano Beach,26.22711,-80.09217,Entire home/apt,203,1,14,2022-11-28,1.83,44,317,14,
603044713171958745,Must see! Spacious 3BR House W/ Heated Pool!,437830679,Elle,,Hollywood,26.00358,-80.13034,Entire home/apt,549,1,18,2022-11-07,2.34,5,137,18,
600566883877510912,Stay & Shop. On site 350 shops and 51 eateries,402195527,AC Hotel Sawgrass Mills,,Sunrise,26.14977,-80.31968,Private room,183,1,4,2022-12-12,0.46,7,335,4,
603081518202619857,Lulas Place,107948687,Jessy,,Plantation,26.13564,-80.24341,Private room,65,6,0,,,1,364,0,
606453914330712205,Adorable 1/1 next to Las Olas and the beach.,358062145,Valentina,,Fort Lauderdale,26.12048,-80.13031,Entire home/apt,135,3,1,2022-07-29,0.20,2,358,1,
606456776120364556,Adorable studio  next to Las Olas.Free parking,358062145,Valentina,,Fort Lauderdale,26.12067,-80.1322,Entire home/apt,327,3,4,2022-07-24,0.54,2,148,4,
606509741234374787,Best View–Balcony|Hollywood Beach+ Amazing Pool,20234196,Stay Sol,,Hollywood,26.01687,-80.1164,Entire home/apt,179,5,9,2022-11-21,1.16,215,304,9,
600580547717313851,"Nice a cozy bedroom, great neighborhood",438233441,Ermilia,,Hollywood,26.041645,-80.220604,Private room,80,1,32,2022-11-18,3.71,2,166,32,
606573674180578630,** BOHO & BEACHY STUDIO BY THE BEACH **,443421491,Ephram,,Hollywood,26.05121,-80.11316,Entire home/apt,127,3,28,2022-12-18,3.39,20,62,28,
606601866218558001,Ocean View 2 bedroom unit in luxury Condo Hotel,34876676,Laura,,Hollywood,25.98803,-80.11969,Entire home/apt,337,3,1,2022-11-16,0.68,5,0,1,
603086946592492762,VillaDelSol2:3BD/2Bath HeatedPool near BeachCasino,452622576,Viviana,,Dania Beach,26.0596,-80.20097,Entire home/apt,304,2,17,2022-10-11,2.04,6,243,17,
600638425452718263,Dream Family Home in Hollywood FL,422226804,Reservations Trip,,Hollywood,26.00601,-80.13308,Entire home/apt,1371,5,0,,,2,365,0,
603400036037911038,Comfortable 2 BR 2BR home with pool  on a lake,453929942,Carla,,Davie,26.10498,-80.33083,Entire home/apt,200,3,16,2022-09-25,2.11,1,0,16,
603439893444243561,Luxury BrndNw Hallandale BeachFront 3bedroom Condo,223062658,Ionica,,Hallandale Beach,25.97976,-80.11906,Entire home/apt,867,90,0,,,2,304,0,
600709535124212511,"Villa Paraiso, an all-glass #waterfront #mansion",67566785,Elly,,Hollywood,26.00251,-80.12969,Entire home/apt,1342,3,15,2022-12-26,1.81,5,251,15,
603456608117386543,"Cheerful 2B/2B townhouse, 2 BLOCKS FROM THE BEACH",272568203,Fatima,,Lauderdale By The Sea,26.19651,-80.09901,Entire home/apt,220,3,4,2022-11-28,0.51,2,196,4,
600783134626136712,Waterfront Views by RentMiami305,7322616,Analia,,Hallandale Beach,25.986013,-80.12281,Entire home/apt,277,2,2,2022-09-25,0.23,4,358,2,
603512846080648311,Lovely 3 BR/2 Bath Home W/ Backyard & Heated Pool,433576684,Ramon And Team,,Deerfield Beach,26.307768,-80.091507,Entire home/apt,657,1,14,2022-11-07,1.63,11,118,14,
600804778009168417,Lovely 2 bed 2 bath with awesome ocean view,46227356,Hugo,,Hollywood,25.99379,-80.11862,Entire home/apt,200,30,0,,,1,272,0,
600842046777759535,Wrap Around Balcony: 2Br-Insane Views+ Pools,20234196,Stay Sol,,Hallandale Beach,25.98598,-80.12131,Entire home/apt,340,5,2,2022-06-21,0.28,215,342,2,
603520565192479416,Beachwalk Beautiful 2 Bdrm With Amazing Views,193204575,Michael,,Hallandale Beach,25.98566,-80.12321,Entire home/apt,275,1,8,2022-11-14,0.95,13,350,8,
606629033660254014,"Beach Home w/1 Bedroom, 2 Queen Beds Ocean View",454608894,Komffy High-End,,Hollywood,25.989130789839034,-80.11795911937952,Entire home/apt,229,5,0,,,3,26,0,
600938430576404877,✹Snuggle Room w/Smart TV✹,177705163,Golden Stays,,West Park,25.97732,-80.20146,Private room,58,1,8,2022-12-07,0.96,72,171,8,
606689698182805115,Waterfront Hillsboro Shores Beach House + bikes !,150756264,Pablo,,Pompano Beach,26.25699,-80.08803,Entire home/apt,286,7,4,2022-07-27,0.50,2,117,4,
600974357024773999,Spacious/Cozy 1-bedroom rental unit,133257542,Danny,,Plantation,26.12996,-80.20506,Entire home/apt,87,2,9,2022-11-23,1.14,1,175,9,
607108003220336332,Private Home in Wilton Manors - HOT TUB,15358018,Le Chateau Properties,,Wilton Manors,26.16297,-80.14993,Entire home/apt,794,2,0,,,21,364,0,
603529336178870344,"3BR 2BA Home w Pool/BBQ, Steps to Deerfield Beach",420251820,Olivia,,Deerfield Beach,26.31171,-80.0853,Entire home/apt,757,1,4,2022-12-01,0.57,1,106,4,
601021798097678423,A1 | Modern Waterfront Hostel-Shared Room Twin Bed,445086887,Stay Anders,,Hollywood,26.06253,-80.19688,Shared room,48,1,3,2022-10-16,0.44,10,118,3,
603531709012878815,Private room with private bath/garage space,22310313,Brandon,,Fort Lauderdale,26.10649,-80.14717,Private room,75,1,0,,,1,365,0,
603587450341891782,Paradise In The Heart Of Ft Lauderdale,154205150,James,,Fort Lauderdale,26.12036,-80.13862,Entire home/apt,205,2,4,2022-07-25,0.48,3,314,4,
603590562312544812,NEW Family-Friendly Beach Villa w/ Heated Pool,27375970,Vanessa,,Fort Lauderdale,26.14716,-80.10178,Entire home/apt,6589,4,1,2022-09-24,0.31,6,0,1,
607163212806146624,Our Sommerset,54906111,Lyn & Jan,,Deerfield Beach,26.27598,-80.13886,Entire home/apt,137,7,2,2022-07-16,0.27,1,361,2,
601212145242665819,New 4/3 Pool Beach -Sleeps 10 Fort Laud by the Sea,26043,Sandra,,Fort Lauderdale,26.188568115234375,-80.10983276367188,Entire home/apt,699,5,1,2022-04-23,0.12,4,335,1,
607259180202318917,Renta cómodo cuarto + baño a 5 min de la playa,450417960,Vanessa,,Hollywood,26.00992,-80.14812,Private room,67,3,11,2022-12-24,2.89,1,233,11,
603617554413537287,"Perfect home
for your Formula 1 Experience",99084342,Jose,,Miramar,25.97601,-80.21418,Entire home/apt,1350,2,0,,,1,0,0,
601223288249911461,"Luxury home with heated pool, pool spa, central AC & W/D - snowbird-friendly",156920884,Vacasa Florida,,Pompano Beach,26.21933,-80.12037,Entire home/apt,379,7,2,2022-12-04,0.38,19,363,2,
601230882582374336,Lovely spacious 1 bedroom  in sunny Florida,229858536,Angela,,Pompano Beach,26.22647,-80.15785,Entire home/apt,111,3,0,,,2,0,0,
603617597041019931,Amazing Hyde Resort 1/1 Beautiful Beach Views,318725361,Hospitality,,Hallandale Beach,25.9861,-80.118,Entire home/apt,176,3,14,2022-12-22,2.78,1,177,14,
603669267597223829,Acogedor master bedroom con baño y entrada privada,108314874,Jose Luis,,Hollywood,26.01062,-80.19762,Private room,76,1,8,2022-12-11,0.93,6,358,8,
607388142288373891,Apartment in Fort Lauderdale,36064066,Brian,,Fort Lauderdale,26.11864,-80.14144,Entire home/apt,133,3,2,2022-11-27,0.51,1,6,2,
601291761147293238,Summer deal 2 blocks to the beach NO Resort Fee FL,21337292,Nathalia,,Fort Lauderdale,26.13804,-80.10957,Entire home/apt,363,1,9,2022-10-09,1.18,6,319,9,
607388510938730470,Spectacular Ocean front 2 bedroom condo 1550sq ft,454757314,Gregory,,Hollywood,25.99005,-80.11884,Entire home/apt,199,30,0,,,2,210,0,
601352195690672943,"3B Waterside Villa - Luxury & Fun - Beach, Airport",323745959,Michelle,,Fort Lauderdale,26.08977,-80.16915,Entire home/apt,229,2,8,2022-11-27,1.02,1,251,8,
603714748796705527,Nice private studio Miramar Hardrock Near N Miami,138777103,Gigi,,Miramar,25.98785,-80.23665,Entire home/apt,115,2,1,2022-04-17,0.12,16,361,1,
601404810509789242,#3 Walk to Beach. On Wide Waterway. Poolside.,439916274,Nor And Debby,,Pompano Beach,26.22582244873047,-80.09396362304688,Entire home/apt,130,3,22,2022-12-27,2.78,4,124,22,
603754222751542420,Casa Bella1🌺Jacuzzi🏊‍♀️Casino🎸Gameroom🎮🎼Beach🏝,452622576,Viviana,,Hollywood,26.02718,-80.21613,Entire home/apt,225,1,11,2022-10-31,1.35,6,196,11,
607448871357337856,Spacious Home 7 Min to Beach Pool Trampoline,451572773,Anna And Polina,,Deerfield Beach,26.31544,-80.09629,Entire home/apt,525,4,22,2022-12-11,2.65,5,73,22,
607463191357894164,Heated Pool Elegant Family Home 10 Min to Beach,451572773,Anna And Polina,,Hallandale Beach,25.97472,-80.15497,Entire home/apt,349,4,19,2022-11-12,2.49,5,111,19,
601495969292724051,DIVINO DEPARTAMENTO DE 2 DORMITORIOS EN SIAN,333892947,Gaby,,Hollywood,25.98741,-80.119034,Entire home/apt,354,5,11,2022-12-20,1.38,1,203,11,
607740076104049291,Canal Waterfront - Walk to shops & Restaurants,99397355,Frank,,Wilton Manors,26.15786,-80.12359,Entire home/apt,153,2,6,2022-07-31,0.90,1,28,6,
603789594730897128,CasaBella2: 2Bed1BathJacuzzi /HardrockCasino/Beach,452622576,Viviana,,Hollywood,26.02701,-80.21461,Entire home/apt,215,2,5,2022-06-06,0.62,6,227,5,
601508862049730320,716 Art of Hallandale,453114727,Julia,,Hallandale Beach,25.99404,-80.1422,Entire home/apt,354,3,3,2022-10-10,0.51,3,14,3,
603819413489281871,Hyde Beach Resort 2 Bdrm Oceanview & Balcony,193204575,Michael,,Hallandale Beach,25.98586,-80.11951,Entire home/apt,525,1,8,2022-12-05,0.99,13,359,8,
603821793299194605,Bike to Beach-Spacious With Patio BBQ Game Room,46632693,Juan,,Hallandale Beach,25.98976,-80.14192,Entire home/apt,241,2,5,2022-10-01,0.60,8,264,5,
607794496372196873,Oasis at Hollywood ll - Sleep 2 - Unit 11,220707095,Mariel,,Hollywood,26.00844,-80.15386,Private room,125,7,0,,,16,283,0,
601576127881363224,Amazing 1B/1B - Beach service & Intercoastal View!,119523133,Victoria,,Hallandale Beach,25.98537,-80.12388,Entire home/apt,249,3,13,2022-11-28,1.56,19,180,13,
